ou3	腢	33554777	3
ou3	䯚	33554778	3
yao3	䯚	33554778	3
ou3	䚆	33554779	3
yao3	䚆	33554779	3
ying3	䚆	33554779	3
ou3	湡	33554780	3
yu2	湡	33554780	3
ou3	吘	33554781	3
ou3	㼴	33554782	3
ou4	㛏	33554783	3
qiu2	㛏	33554783	3
ou4	䌔	33554784	3
ou4	䌂	33554785	3
ba1	紦	33554786	3
ba1	羓	33554787	3
ba1	魞	33554788	3
ba1	釟	33554789	3
ba1	玐	33554790	3
ba1	岜	33554791	123
ba1	夿	33554792	3
ba1	哵	33554793	3
ba1	鲃	33554794	3
ba4	鲃	33554794	3
ba2	犮	33554795	3
ba2	㧊	33554796	3
ba2	鼥	33554797	3
ba2	䟦	33554798	3
bo2	䟦	33554798	3
yuan2	䟦	33554798	3
ba2	笩	33554799	3
bo2	笩	33554799	3
fa2	笩	33554799	3
pei4	笩	33554799	3
ba2	馛	33554800	3
ba2	鈸	33554801	3
bo2	鈸	33554801	3
ba2	䳊	33554802	3
ba2	詙	33554803	3
ba2	坺	33554804	3
ba2	䳁	33554805	3
bin3	䳁	33554805	3
bo2	䳁	33554805	3
yuan2	䳁	33554805	3
ba2	颰	33554806	3
fu2	颰	33554806	3
ba2	墢	33554807	3
bo1	墢	33554807	3
fei4	墢	33554807	3
ba2	妭	33554808	3
ba2	秡	33554809	3
ba2	㔜	33554810	3
bo2	㔜	33554810	3
ba2	叐	33554811	3
ba2	胈	33554812	3
ba2	炦	33554813	3
ba3	鈀	33554814	3
pa2	鈀	33554814	3
ba3	㞎	33554815	3
fu2	㞎	33554815	3
pa2	㞎	33554815	3
ba3	欛	33554816	3
ba4	欛	33554816	3
ba4	䎱	33554817	3
pa2	䎱	33554817	3
ba4	䎬	33554818	3
pa2	䎬	33554818	3
ba4	䆉	33554819	3
ba4	䃻	33554820	3
pai2	䃻	33554820	3
ba4	䇑	33554821	3
ba4	㖠	33554822	3
nuo4	㖠	33554822	3
ba4	壩	33554823	3
ba4	䥯	33554824	3
bai4	䥯	33554824	3
ba4	鮁	33554825	3
bo1	鮁	33554825	3
ba4	鮊	33554826	3
bo2	鮊	33554826	3
ba4	䰾	33554827	3
ba4	㶚	33554828	3
ba4	䩻	33554829	3
ba4	鲌	33554830	3
bo2	鲌	33554830	3
ba4	垻	33554831	3
ba4	罷	33554832	32
ba5	罷	33554832	32
pi2	罷	33554832	32
ba4	䱝	33554833	3
pai2	䱝	33554833	3
ba4	䩗	33554834	3
bai2	㿟	33554835	3
jiao3	㿟	33554835	3
bai2	䳆	33554836	3
bai2	㼟	33554837	3
bai3	兡	33554838	3
bai3	栢	33554839	3
bo2	栢	33554839	3
bai3	㼣	33554840	3
bo2	㼣	33554840	3
bai3	擺	33554841	81
bai3	㗗	33554842	3
bai3	絔	33554843	3
bai3	䙓	33554844	3
he4	䙓	33554844	3
bai3	矲	33554845	3
bai4	矲	33554845	3
pai3	矲	33554845	3
bai4	鞁	33554846	3
bi4	鞁	33554846	3
bai4	庍	33554847	3
bai4	蛽	33554848	3
